FIPS,name,population_2015,DI_2000,DI_2015,DI_ratio
23015,"Lincoln County, Maine",33969,0.03563493689794205,0.074486121454279,2.0902554610270867
40123,"Pontotoc County, Oklahoma",38194,0.4107104631329313,0.509067968699406,1.2394813728781
39069,"Henry County, Ohio",27816,0.13043552208748985,0.1783115961056835,1.3670478198882103
05071,"Johnson County, Arkansas",26141,0.1830051310709701,0.3343258491295417,1.8268659855219516
05055,"Greene County, Arkansas",44196,0.05981743695537229,0.11622198021643781,1.9429448356864067
47051,"Franklin County, Tennessee",41449,0.16001043040541946,0.20055108746493353,1.2533625899061451
06089,"Shasta County, California",179533,0.2388218365586732,0.3329373876524325,1.3940826871190952
51135,"Nottoway County, Virginia",15673,0.5111046504728172,0.5407877215227748,1.0580763078999538
38051,"McIntosh County, North Dakota",2759,0.034479049627298565,0.09141889057670313,2.6514330170029634
54009,"Brooke County, West Virginia",23350,0.045462009665627544,0.0815028287303095,1.7927678369205782
17141,"Ogle County, Illinois",51659,0.14147286037251336,0.22584265556604774,1.5963673525182114
13115,"Floyd County, Georgia",96504,0.3510274959391649,0.45053679531073076,1.283480070714493
24510,"Baltimore city, Maryland",621849,0.4829217296627941,0.5191911046027015,1.0751040442210642
37175,"Transylvania County, North Carolina",33211,0.12995023009002724,0.18396474415221423,1.4156553937978154
53033,"King County, Washington",2117125,0.43500222277697986,0.5727620110863625,1.3166875503070943
46029,"Codington County, South Dakota",27939,0.0704897655293984,0.13335328612154784,1.891810607114754
21117,"Kenton County, Kentucky",165012,0.12496154000249411,0.20518093620931405,1.6419526856440696
37039,"Cherokee County, North Carolina",27178,0.11090830441333652,0.16368572513132534,1.475865364610537
39017,"Butler County, Ohio",376353,0.17594278943604819,0.3108253379071766,1.766627316205849
20043,"Doniphan County, Kansas",7797,0.11004223267985325,0.187672499838177,1.7054588521860885
31033,"Cheyenne County, Nebraska",10167,0.11270665656624525,0.17474033504703468,1.5503994206795415
48395,"Robertson County, Texas",16659,0.5580828871668118,0.584410024316551,1.04717424195426
33003,"Carroll County, New Hampshire",47285,0.03866481947088521,0.07630398645553643,1.973473237421778
29095,"Jackson County, Missouri",687623,0.48026288656002664,0.5400909541575478,1.1245735809944652
46127,"Union County, South Dakota",14909,0.07610074421762222,0.13632498915176083,1.7913752428217755
06001,"Alameda County, California",1638215,0.7264614158202515,0.7499567818483808,1.0323422077435462
06017,"El Dorado County, California",184452,0.2608866442675637,0.3626646512643196,1.3901234855563287
27171,"Wright County, Minnesota",131311,0.053126184956113875,0.1320608980745444,2.485796753213813
27169,"Winona County, Minnesota",50885,0.09593302553282672,0.15777260660579334,1.6446120168680194
31097,"Johnson County, Nebraska",5173,0.13726076130473314,0.3375907949023396,2.4594850829426265
31049,"Deuel County, Nebraska",1921,0.07546561312101403,0.1656397242407507,2.1949033127861375
37091,"Hertford County, North Carolina",24184,0.5042324970253572,0.5196117115245894,1.0305002446093012
20093,"Kearny County, Kansas",3956,0.42492547159984345,0.48318506117430726,1.1371054301713583
20201,"Washington County, Kansas",5598,0.030262821097476033,0.12237118211159712,4.043614497057019
16045,"Gem County, Idaho",16852,0.17017067565289293,0.21393976521174063,1.257207003444742
51009,"Amherst County, Virginia",31914,0.3614991524734517,0.3922662859961503,1.085109835838296
22099,"St. Martin Parish, Louisiana",53835,0.46725925441382876,0.48959474984696,1.047801076644594
48467,"Van Zandt County, Texas",53547,0.20209723150092485,0.28181381544199213,1.3944466895911065
31165,"Sioux County, Nebraska",1260,0.05971510845759912,0.1302405463538916,2.181031730795051
48409,"San Patricio County, Texas",67357,0.5508560325581556,0.5406434059099928,0.9814604433017903
46047,"Fall River County, South Dakota",6867,0.19711513875110773,0.2619664940997188,1.3290024082345964
17135,"Montgomery County, Illinois",28898,0.10699073969249791,0.11486919652114873,1.0736368105435508
48133,"Eastland County, Texas",18171,0.250078413505554,0.34582790782483236,1.3828778860881243
28159,"Winston County, Mississippi",18317,0.5131862371308444,0.5300186775242934,1.032799867135091
08105,"Rio Grande County, Colorado",11543,0.5146928895298365,0.5496410762739701,1.0679010482854312
22001,"Acadia Parish, Louisiana",62577,0.3237440735312157,0.3635198172159999,1.1228616890216185
39027,"Clinton County, Ohio",41917,0.08381647689858393,0.1297496914901328,1.5480212995247584
20003,"Anderson County, Kansas",7808,0.05923130437310136,0.1049671998419538,1.7721574926116674
38039,"Griggs County, North Dakota",2314,0.017476225674782943,0.04606997619984624,2.6361513668435985
28115,"Pontotoc County, Mississippi",30908,0.27963087968547745,0.3802249733540863,1.3597388592481445
22045,"Iberia Parish, Louisiana",74103,0.4856590918225202,0.5435288213457639,1.119157101138738
45087,"Union County, South Carolina",27777,0.4480849852574092,0.47357567291408464,1.0568880647541268
39087,"Lawrence County, Ohio",61109,0.07297043723294577,0.09823260008879758,1.3461972247090508
18139,"Rush County, Indiana",16672,0.04829152617685686,0.07259270318224266,1.5032182440535884
06091,"Sierra County, California",2967,0.17217127000142352,0.2552615619595246,1.482602538492131
13119,"Franklin County, Georgia",22311,0.1964939970900783,0.2897350491340291,1.4745236670065116
47089,"Jefferson County, Tennessee",53240,0.09314148745231429,0.14672978918067933,1.5753429883305297
19081,"Hancock County, Iowa",10974,0.06389441036797099,0.11977992519583931,1.8746542069332977
30111,"Yellowstone County, Montana",157048,0.16673042534538685,0.23685568670813337,1.4205906703439402
08021,"Conejos County, Colorado",8130,0.5130139880049281,0.560577048650195,1.092712989815806
55095,"Polk County, Wisconsin",43441,0.05525606552770361,0.08771349337682488,1.5874002707059944
26057,"Gratiot County, Michigan",41540,0.18660603848555724,0.24056550404996008,1.2891624837134044
53043,"Lincoln County, Washington",10321,0.10236962557369422,0.15886773709545168,1.5519030787221684
20119,"Meade County, Kansas",4330,0.22671819667256385,0.34248912434549966,1.5106380051184738
51031,"Campbell County, Virginia",55086,0.29020396186200026,0.331604785837319,1.1426611260221387
24021,"Frederick County, Maryland",245322,0.21612988216411338,0.4153037477288539,1.9215470973768556
24019,"Dorchester County, Maryland",32384,0.4442148071692954,0.5045608809002418,1.1358488568075755
28019,"Choctaw County, Mississippi",8299,0.44570252422886064,0.4555717117467749,1.0221429922008847
39007,"Ashtabula County, Ohio",98632,0.1316278982021007,0.18685887448429472,1.4195993177479194
48289,"Leon County, Texas",17086,0.33217857050876903,0.3926788710602751,1.1821318589541854
51073,"Gloucester County, Virginia",37143,0.2521153712418166,0.26843121568171796,1.0647157861083052
48507,"Zavala County, Texas",12235,0.1800762801445557,0.16464110651835162,0.9142853594387137
41037,"Lake County, Oregon",7829,0.19619570276376408,0.2563423367900323,1.3065644821930162
06019,"Fresno County, California",974861,0.6517842801244144,0.6646626529364713,1.0197586428589513
13191,"McIntosh County, Georgia",13969,0.49218043937033684,0.5002599976543424,1.0164158459737693
47001,"Anderson County, Tennessee",75749,0.1354926417402434,0.19216084940368947,1.4182382669317661
48331,"Milam County, Texas",24513,0.474277316323749,0.5376698463264277,1.1336613154811013
19009,"Audubon County, Iowa",5773,0.02507727929865242,0.0538421104800121,2.1470475261208026
31021,"Burt County, Nebraska",6585,0.0614558072934803,0.12039749556956507,1.9590906192902255
04013,"Maricopa County, Arizona",4167947,0.49722300028365213,0.5926534219934149,1.1919268047844171
13071,"Colquitt County, Georgia",45844,0.5131562902927128,0.5969446441637889,1.1632803795960132
39039,"Defiance County, Ohio",38352,0.18518566911747483,0.23785099252628453,1.2843920032246166
22077,"Pointe Coupee Parish, Louisiana",22251,0.49134750307960645,0.5061064153560837,1.0300376254768229
55047,"Green Lake County, Wisconsin",18856,0.0635848934006296,0.13827523101010644,2.1746553877015273
38083,"Sheridan County, North Dakota",1310,0.02100590858062886,0.11182798205232793,5.323644136747933
38027,"Eddy County, North Dakota",2365,0.07656142848554601,0.17710715311692043,2.3132686604764228
29131,"Miller County, Missouri",25113,0.05032981393193055,0.09256366297341923,1.8391417679113338
20075,"Hamilton County, Kansas",2474,0.3654918515763324,0.49595835880839945,1.3569614662252445
20059,"Franklin County, Kansas",25609,0.12084041728740261,0.16177628655954515,1.3387597476991668
26039,"Crawford County, Michigan",13801,0.07946279663823859,0.09654904352905071,1.2150219676838052
01101,"Montgomery County, Alabama",226519,0.5289694488768382,0.5438487407982184,1.0281288304135021
48321,"Matagorda County, Texas",36770,0.6136877385697836,0.6322322229378974,1.0302181112683335
48469,"Victoria County, Texas",92382,0.5672550990124775,0.5913967765662459,1.042558766938889
37147,"Pitt County, North Carolina",175842,0.5103021807068547,0.5625138808724243,1.102315259741292
48157,"Fort Bend County, Texas",716087,0.6888277847465591,0.746471398488614,1.0836836361983622
13233,"Polk County, Georgia",41524,0.36840078883420113,0.4505013917484485,1.2228567511325192
13209,"Montgomery County, Georgia",8951,0.4522753534319996,0.48481679255051874,1.071950502877473
02261,"Valdez-Cordova Census Area, Alaska",9362,0.4106166508838773,0.4695005188590119,1.143403507501178
01059,"Franklin County, Alabama",31696,0.22921619861236797,0.3718569968406311,1.6222980709556474
46013,"Brown County, South Dakota",38785,0.09328113038283231,0.20815298580558622,2.231458655692869
05105,"Perry County, Arkansas",10189,0.09191860540625392,0.14486972930477132,1.5760653533034863
23005,"Cumberland County, Maine",289977,0.09028265216067416,0.16993604986830482,1.8822669228399844
40089,"McCurtain County, Oklahoma",33048,0.4848199599182629,0.558928178786227,1.1528571944118353
28005,"Amite County, Mississippi",12574,0.5022314443022919,0.5028272920649929,1.0011864007510096
02050,"Bethel Census Area, Alaska",17946,0.3064756936355312,0.3169310115965448,1.0341146726416985
48443,"Terrell County, Texas",837,0.523055483815427,0.5677708056940012,1.0854886780889828
21003,"Allen County, Kentucky",20640,0.05294754930357306,0.09073386289379885,1.7136555721130584
29033,"Carroll County, Missouri",8992,0.06905527926899735,0.1043581180508231,1.5112257767332657
53001,"Adams County, Washington",19254,0.5259453854720844,0.5638025966807305,1.0719793580367016
18091,"LaPorte County, Indiana",110884,0.2668451031401799,0.34322049088254514,1.2862161862578512
04027,"Yuma County, Arizona",204275,0.5601096893512497,0.5409469744919193,0.9657875676431776
08007,"Archuleta County, Colorado",12352,0.3231624820806686,0.3758044712538334,1.1628963511922283
12037,"Franklin County, Florida",11761,0.2532720493408663,0.36368875234108405,1.4359608700903803
13101,"Echols County, Georgia",4040,0.44184521768071416,0.5382338193130016,1.218150152531332
27139,"Scott County, Minnesota",141660,0.14203330025190422,0.30750155544155305,2.1649962008640324
47087,"Jackson County, Tennessee",11509,0.03896241258603752,0.08054611235440261,2.06727733239155
47071,"Hardin County, Tennessee",25756,0.10997793461711365,0.1473970205589698,1.3402417591504157
17065,"Hamilton County, Illinois",8200,0.0424399931648886,0.07125830703416201,1.6790367226806093
22067,"Morehouse Parish, Louisiana",26395,0.5032227277968352,0.5257518280832217,1.0447696398471933
38105,"Williams County, North Dakota",35294,0.14423330892770755,0.2970698600699568,2.0596480957034258
08039,"Elbert County, Colorado",24735,0.12307387314780406,0.19273742305759417,1.5660303696311606
47187,"Williamson County, Tennessee",211672,0.18076027666260983,0.2638163718820697,1.459482009836069
20137,"Norton County, Kansas",5550,0.14828105677903464,0.20194270985757648,1.3618914933854789
29169,"Pulaski County, Missouri",53221,0.3971412413589547,0.493615516770093,1.242921825698632
24017,"Charles County, Maryland",156118,0.4750847830423756,0.6042062018166059,1.271786054580311
28021,"Claiborne County, Mississippi",9150,0.26840631652616537,0.2666301778569035,0.9933826495134338
02220,"Sitka City and Borough, Alaska",8863,0.5020016118485274,0.5605892594179095,1.1167080865610053
51800,"Suffolk city, Virginia",88161,0.523192670950667,0.5667729781147249,1.0832968609534808
47149,"Rutherford County, Tennessee",298612,0.2739679332478037,0.44163108207546253,1.6119809236068794
45043,"Georgetown County, South Carolina",61298,0.49980553251390064,0.49149404931940466,0.9833705658424963
41041,"Lincoln County, Oregon",47038,0.21057220330361195,0.295896966570391,1.4052043048804224
48493,"Wilson County, Texas",47520,0.4978303948868912,0.5207525459102476,1.0460440970635478
13017,"Ben Hill County, Georgia",17403,0.5070980626467116,0.5522667886755342,1.0890729611410308
38003,"Barnes County, North Dakota",11099,0.04851914441236557,0.13863706303561604,2.8573682556587507
48129,"Donley County, Texas",3499,0.21708879784278726,0.3209255814048682,1.478314793733752
47171,"Unicoi County, Tennessee",17860,0.05485411206772997,0.11660802584077556,2.1257845846961527
49027,"Millard County, Utah",12645,0.18077645766137113,0.27855371184995015,1.5408738253502816
16069,"Nez Perce County, Idaho",40048,0.1715804393343583,0.22852772916719383,1.3318984964356135
37017,"Bladen County, North Carolina",34318,0.5410951664040888,0.5787063979332538,1.0695094576045003
48159,"Franklin County, Texas",10651,0.24555803756051595,0.34948069135674087,1.4232101495379232
50023,"Washington County, Vermont",58612,0.07083907439987594,0.11063725275647872,1.5618111006356186
24005,"Baltimore County, Maryland",831128,0.4161924137176529,0.5663417540678944,1.3607690467229505
29089,"Howard County, Missouri",10139,0.17076413430029144,0.1745796327769486,1.0223436759263953
02188,"Northwest Arctic Borough, Alaska",7752,0.3002141066318651,0.3639758359977975,1.2123875192984175
26163,"Wayne County, Michigan",1759335,0.5605835403676844,0.5917671380860073,1.0556270305365543
37055,"Dare County, North Carolina",35663,0.12077311262275187,0.22175589986565966,1.8361363307604621
20057,"Ford County, Kansas",34536,0.5347356607311876,0.5658991986379031,1.058278398459723
48481,"Wharton County, Texas",41486,0.6028106087035904,0.6250427316285756,1.036880775825757
18115,"Ohio County, Indiana",5938,0.031233090530697095,0.0611394477552141,1.9575215489842055
48319,"Mason County, Texas",4032,0.3440022169834248,0.40444411068380964,1.1757020470112178
06103,"Tehama County, California",63308,0.35114474209483093,0.46683620781257423,1.3294694519062438
